BrokerID,ExchangeID,OrderSysID,InvestorID,UserID,InstrumentID,UserOrderLocalID,OrderPriceType,Direction,OffsetFlag,HedgeFlag,LimitPrice,Volume,TimeCondition,GTDDate,VolumeCondition,MinVolume,StopPrice,ForceCloseReason,IsAutoSuspend,BusinessUnit,UserCustom,BranchID,RecNum,BusinessType,TradingDay,ParticipantID,ClientID,SeatID,InsertTime,OrderLocalID,OrderSource,OrderStatus,CancelTime,CancelUserID,VolumeTraded,VolumeRemain,FrontID,SessionID,FrozenFee,FrozenMargin,FrozenPremium,AccountID,OrderUserID,TradeType,DealFlag,TradeCommision,TradeAmnt,CancleVolume,RequestID,APIID,IPAddress,MacAddress,FTdRecvDown,CoreRecvDown,CoreSendUp,CoreRecvUp,CoreSendDown,FTdSendDown,MarginCombType,InstrumentGroupID,DCEBatchNo
tfqh,DCE,22255122,tfqh89002098,89002098,y2103,9002a1a017,2,0,1,1,7688,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:31,42,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,50,2,,,0,214343680,214348032,215805696,215812352,0,1,20,18315475
tfqh,DCE,22256511,tfqh89002098,89002098,y2103,9002d1a018,2,1,1,1,7690,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:32,45,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,53,2,,,0,1716883200,1716889600,1728038400,1728045824,0,1,20,18316732
tfqh,DCE,22266355,tfqh89002098,89002098,y2103,9002f1a019,2,0,1,1,7688,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:43,47,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,55,2,,,0,1475642624,1475648512,1482491648,1482500096,0,1,20,18325081
tfqh,DCE,22266556,tfqh89002098,89002098,p2102,900331901a,2,0,1,1,6668,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:02:43,50,0,0,,,1,0,0,653358385,0,0,0,89002098,,,1,0,0,0,59,2,,,0,1725451008,1725454848,1731734272,1731741952,0,1,20,18325266
tfqh,DCE,22271508,tfqh89002098,89002098,p2102,900391901b,2,1,0,1,6670,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:49,52,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,65,2,,,0,1629575424,1629583872,1630918144,1630925312,0,1,20,18329517
tfqh,DCE,22273311,tfqh89002098,89002098,p2102,9003c1901c,2,0,0,1,6668,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:51,54,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,68,2,,,0,1152107520,1152111104,1172831744,1172838656,0,1,20,18331030
tfqh,DCE,22277553,tfqh89002098,89002098,i2102,9003e28002,2,0,0,1,766,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:55,56,0,5,9:02:55,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,70,2,,,0,1194808064,1194814208,1196279808,1196288000,0,1,19,18334368
tfqh,DCE,22279978,tfqh89002098,89002098,y2103,900401a01d,2,1,1,1,7690,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:02:58,57,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,72,2,,,0,1444111872,1444117760,1447748864,1447757568,0,1,20,18336341
tfqh,DCE,22297643,tfqh89002098,89002098,y2103,900421a01e,2,1,1,1,7690,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:03:13,59,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,74,2,,,0,1417266944,1417273344,1429749504,1429761280,0,1,20,18350751
tfqh,DCE,22297644,tfqh89002098,89002098,p2102,900431901f,2,0,0,1,6666,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:03:13,60,0,0,,,1,0,0,653358385,0.2,5999.4,0,89002098,,,1,0,0,0,75,2,,,0,1417276928,1417279488,1429840896,1429844992,0,1,20,18350752
tfqh,DCE,22298627,tfqh89002098,89002098,p2102,9004519020,2,1,1,1,6668,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:03:14,61,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,77,2,,,0,43898368,43902720,46718464,46728192,0,1,20,18351545
tfqh,DCE,22305001,tfqh89002098,89002098,y2103,900471a021,2,1,0,1,7688,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:03:18,63,0,0,,,1,0,0,653358385,0.2,6150.4,0,89002098,,,1,0,0,0,79,2,,,0,493873664,493879552,497529344,497538816,0,1,20,18356566
tfqh,DCE,22306459,tfqh89002098,89002098,y2103,900481a022,2,1,0,1,7686,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:03:20,64,0,0,,,1,0,0,653358385,0.2,6148.8,0,89002098,,,1,0,0,0,80,2,,,0,1978868992,1978873856,1984498432,1984509952,0,1,20,18357743
tfqh,DCE,22315157,tfqh89002098,89002098,p2102,9004919023,2,1,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:03:28,65,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,81,2,,,0,1395881984,1395887616,1396888320,1396897024,0,1,20,18364796
tfqh,DCE,22332036,tfqh89002098,89002098,p2102,9004b19024,2,1,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:03:43,67,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,83,2,,,0,1615496960,1615503616,1617246208,1617254144,0,1,20,18378516
tfqh,DCE,22349474,tfqh89002098,89002098,p2102,9004d19025,2,1,1,1,6666,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:03:58,69,0,0,,,1,0,0,653358385,0,0,0,89002098,,,1,0,0,0,85,2,,,0,1327141120,1327146752,1328959232,1328973056,0,1,20,18392007
tfqh,DCE,22356332,tfqh89002098,89002098,p2102,9004e19026,2,1,0,1,6662,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:05,70,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,86,2,,,0,2123994624,2124000512,2137114880,2137125888,0,1,20,18397660
tfqh,DCE,22356637,tfqh89002098,89002098,p2102,9005019027,2,1,0,1,6662,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:05,72,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,88,2,,,0,182222080,182225408,183543296,183548160,0,1,20,18397893
tfqh,DCE,22378803,tfqh89002098,89002098,jm2102,9005228003,2,0,0,1,1263,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:21,74,0,5,9:04:21,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,90,2,,,0,1136195328,1136217856,1138090752,1138102784,0,1,19,18414901
tfqh,DCE,22386210,tfqh89002098,89002098,y2103,900531a028,2,0,1,1,7684,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:27,75,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,91,2,,,0,500777216,500784896,502660352,502669568,0,1,20,18420637
tfqh,DCE,22403496,tfqh89002098,89002098,y2103,900551a029,2,0,1,1,7684,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:39,77,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,93,2,,,0,1756311040,1756317952,1758078208,1758087936,0,1,20,18433673
tfqh,DCE,22407038,tfqh89002098,89002098,p2102,900561902a,2,1,0,1,6666,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:04:41,78,0,0,,,1,0,0,653358385,0.2,5999.4,0,89002098,,,1,0,0,0,94,2,,,0,1611483136,1611487744,1613585152,1613594880,0,1,20,18436274
tfqh,DCE,22433586,tfqh89002098,89002098,p2102,900571902b,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:54,79,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,95,2,,,0,1131104256,1131112192,1132272384,1132281856,0,1,20,18455264
tfqh,DCE,22433688,tfqh89002098,89002098,y2103,900581a02c,2,0,1,1,7686,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:54,80,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,96,2,,,0,1229004800,1229008128,1230807040,1230813184,0,1,20,18455359
tfqh,DCE,22436143,tfqh89002098,89002098,p2102,9005a1902d,2,0,1,1,6664,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:55,82,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,98,2,,,0,830740480,830744320,833300224,833308160,0,1,20,18457196
tfqh,DCE,22439222,tfqh89002098,89002098,l2102,9005d28004,2,0,0,1,7190,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:04:57,85,0,5,9:04:57,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,101,2,,,0,463655168,463672832,465041664,465046528,0,1,17,18459637
tfqh,DCE,22457161,tfqh89002098,89002098,p2102,9005e1902e,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:06,86,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,102,2,,,0,1101795584,1101800704,1105844992,1105854976,0,1,20,18473328
tfqh,DCE,22457195,tfqh89002098,89002098,y2103,900601a02f,2,0,1,1,7686,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:06,88,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,104,2,,,0,1105007872,1105011456,1109366528,1109375232,0,1,20,18473362
tfqh,DCE,22477044,tfqh89002098,89002098,y2103,900691a030,2,0,1,1,7686,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:16,91,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,113,2,,,0,2015055616,2015066112,2017539840,2017553664,0,1,20,18487895
tfqh,DCE,22482313,tfqh89002098,89002098,y2103,9006b1a031,2,0,1,1,7688,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:19,93,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,115,2,,,0,707669248,707674368,711979264,711987712,0,1,20,18491874
tfqh,DCE,22482935,tfqh89002098,89002098,jm2102,9006d28005,2,1,0,1,1473,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:19,95,0,5,9:05:19,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,117,2,,,0,1172001536,1172005376,1173796096,1173802752,0,1,19,18492331
tfqh,DCE,22530139,tfqh89002098,89002098,i2102,9007028006,2,0,0,1,769,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:49,97,0,5,9:05:49,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,120,2,,,0,327121920,327131136,328776704,328788480,0,1,19,18528050
tfqh,DCE,22535492,tfqh89002098,89002098,p2102,9007119032,2,0,1,1,6664,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:52,98,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,121,2,,,0,1251553024,1251558400,1256989952,1256999168,0,1,20,18531792
tfqh,DCE,22543908,tfqh89002098,89002098,v2102,9007328007,2,1,0,1,7510,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:05:56,100,0,5,9:05:56,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,123,2,,,0,1447313152,1447335936,1449444352,1449451776,0,1,17,18537649
tfqh,DCE,22569504,tfqh89002098,89002098,p2102,9007419033,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:12,101,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,124,2,,,0,25403648,25410304,27878144,27887360,0,1,20,18556367
tfqh,DCE,22573629,tfqh89002098,89002098,p2102,9007619034,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:15,103,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,126,2,,,0,875739136,875744256,878224128,878232832,0,1,20,18559553
tfqh,DCE,22574181,tfqh89002098,89002098,y2103,900771a035,2,0,1,1,7686,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:15,104,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,127,2,,,0,1380844032,1380847616,1382384640,1382390784,0,1,20,18559961
tfqh,DCE,22585068,tfqh89002098,89002098,p2102,9007a19036,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:24,107,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,130,2,,,0,1780852736,1780859136,1785332224,1785341184,0,1,20,18568231
tfqh,DCE,22585813,tfqh89002098,89002098,v2102,9007b28008,2,0,0,1,6460,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:25,108,0,5,9:06:25,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,131,2,,,0,137588992,137593344,153380864,153389312,0,1,17,18568782
tfqh,DCE,22586205,tfqh89002098,89002098,l2102,9007c28009,2,0,0,1,7220,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:25,109,0,5,9:06:25,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,132,2,,,0,411921152,411924480,415701760,415707904,0,1,17,18569046
tfqh,DCE,22587120,tfqh89002098,89002098,y2103,9007d1a037,2,0,1,1,7686,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:26,110,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,133,2,,,0,1410565376,1410569728,1413475584,1413480960,0,1,20,18569759
tfqh,DCE,22597240,tfqh89002098,89002098,p2102,9007f19038,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:36,112,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,135,2,,,0,141593600,141598208,145908992,145918464,0,1,20,18577336
tfqh,DCE,22599849,tfqh89002098,89002098,y2103,900801a039,2,0,1,1,7688,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:38,113,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,136,2,,,0,752802816,752807936,756889088,756897792,0,1,20,18579307
tfqh,DCE,22604185,tfqh89002098,89002098,p2102,900821903a,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:41,115,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,138,2,,,0,1608632832,1608635904,1611097600,1611105536,0,1,20,18582566
tfqh,DCE,22612506,tfqh89002098,89002098,p2102,900851903b,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:48,118,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,141,2,,,0,1666984704,1666991872,1669356544,1669368064,0,1,20,18588804
tfqh,DCE,22616380,tfqh89002098,89002098,p2102,900861903c,2,0,0,1,6670,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:50,119,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,142,2,,,0,2019122432,2019126528,2022770688,2022778112,0,1,20,18591692
tfqh,DCE,22616381,tfqh89002098,89002098,y2103,900871a03d,2,0,1,1,7690,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:50,120,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,143,2,,,0,2019142144,2019144192,2022839808,2022846208,0,1,20,18591693
tfqh,DCE,22616961,tfqh89002098,89002098,y2103,900891a03e,2,0,1,1,7690,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:51,122,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,145,2,,,0,155640832,155643904,157266688,157271296,0,1,20,18592122
tfqh,DCE,22622719,tfqh89002098,89002098,y2103,9008b1a03f,2,0,1,1,7692,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:06:55,124,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,147,2,,,0,90022400,90027008,91693312,91702528,0,1,20,18596515
tfqh,DCE,22667911,tfqh89002098,89002098,p2102,9008e19040,2,0,0,1,6668,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:07:19,127,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,150,2,,,0,928672768,928679424,930496512,930504704,0,1,20,18627797
tfqh,DCE,22685611,tfqh89002098,89002098,l2102,900902800a,2,0,0,1,7200,1,1,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:07:31,129,0,5,9:07:31,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,152,2,,,0,1988843776,1988849920,1990663168,1990671104,0,1,17,18640097
tfqh,DCE,22753874,tfqh89002098,89002098,p2102,9009219041,2,0,1,1,6668,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:08:18,131,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,154,2,,,0,1463550464,1463558912,1465566720,1465582848,0,1,20,18687011
tfqh,DCE,22775381,tfqh89002098,89002098,p2102,9009319042,2,0,0,1,6670,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:08:32,132,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,155,2,,,0,896396032,896403712,898262272,898272000,0,1,20,18701589
tfqh,DCE,22780109,tfqh89002098,89002098,p2102,9009519043,2,0,0,1,6670,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:08:36,134,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,157,2,,,0,134721280,134726656,136486144,136497408,0,1,20,18704801
tfqh,DCE,22782081,tfqh89002098,89002098,p2102,9009719044,2,0,0,1,6670,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:08:37,136,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,159,2,,,0,1637162752,1637166336,1639015424,1639021824,0,1,20,18706176
tfqh,DCE,22812619,tfqh89002098,89002098,p2102,9009b19045,2,0,1,1,6666,1,3,,1,1,0,0,0,,,,1,,20201125,153,1991277,1532010,9:08:56,140,0,0,,,1,0,0,653358385,0,0,0,89002098,,,1,0,0,0,163,2,,,0,804911104,804917504,806578176,806590208,0,1,20,18727252
tfqh,DCE,22815750,tfqh89002098,89002098,y2103,9009c1a046,2,0,1,1,7690,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:08:59,141,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,164,2,,,0,1659978240,1659983616,1681208576,1681217792,0,1,20,18729593
tfqh,DCE,22817435,tfqh89002098,89002098,p2102,9009d19047,2,0,0,1,6668,1,3,,1,1,0,0,0,,,,0,,20201125,153,1991277,1532010,9:09:00,142,0,5,,,0,1,0,653358385,0,0,0,89002098,,,1,0,0,1,165,2,,,0,510446080,510449920,512713984,512723456,0,1,20,18730806
