BrokerID,ExchangeID,OrderSysID,InvestorID,UserID,InstrumentID,UserOrderLocalID,OrderPriceType,Direction,OffsetFlag,HedgeFlag,LimitPrice,Volume,TimeCondition,GTDDate,VolumeCondition,MinVolume,StopPrice,ForceCloseReason,IsAutoSuspend,BusinessUnit,UserCustom,BranchID,RecNum,BusinessType,TradingDay,ParticipantID,ClientID,SeatID,InsertTime,OrderLocalID,OrderSource,OrderStatus,CancelTime,CancelUserID,VolumeTraded,VolumeRemain,FrontID,SessionID,FrozenFee,FrozenMargin,FrozenPremium,AccountID,OrderUserID,TradeType,DealFlag,TradeCommision,TradeAmnt,CancleVolume,RequestID,APIID,IPAddress,MacAddress,FTdRecvDown,CoreRecvDown,CoreSendUp,CoreRecvUp,CoreSendDown,FTdSendDown,MarginCombType,InstrumentGroupID,DCEBatchNo
tfqh,CFFEX,      161049,tfqh89002096,89002096,IC2012,1000003051,2,0,1,1,6437.000000,1,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,01158328,030901,09:32:17,C00000000033,0,0,,様,1,0,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,809056256,722,2,192.168.153.23,F8:F2:1E:33:3F:11,981382656,981383168,981387520,981954816,981957376,0,1,0001,
tfqh,CFFEX,      169902,tfqh89083036,89083036,T2103,000000000010,2,1,3,1,97.210000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:32:24,C00000000035,0,0,,,1,0,0,629765425,0.000000,0.000000,0.000000,89083036,,,1,0.000000,0.000000,0,911,2,,,0,1888790528,1888794624,0,0,0,1,0002,
tfqh,CFFEX,      228954,tfqh89002096,89002096,IF2012,1000004052,2,1,1,1,4991.400000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:13,C00000000037,0,5,09:33:13,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,754,2,192.168.153.23,F8:F2:1E:33:3F:11,966121728,966123776,966131200,966736128,966740480,0,1,0001,
tfqh,CFFEX,      228967,tfqh89002191,89002191,IF2012,1000004053,2,1,1,1,4991.000000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:13,C00000000039,0,5,09:33:13,様,0,3,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,3,756,2,192.168.153.23,F8:F2:1E:33:3F:11,996278784,996280064,996284160,996889344,996891648,0,1,0001,
tfqh,CFFEX,      229741,tfqh89002191,89002191,IF2012,1000005054,2,1,1,1,4990.600000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:14,C00000000041,0,5,09:33:14,様,0,3,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,3,761,2,192.168.153.23,F8:F2:1E:33:3F:11,1955163392,1955164416,1955168000,1955748608,1955751424,0,1,0001,
tfqh,CFFEX,      232820,tfqh89002096,89002096,IF2012,1000005055,2,1,1,1,4990.400000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:16,C00000000043,0,5,09:33:17,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,763,2,192.168.153.23,F8:F2:1E:33:3F:11,1834165504,1834166272,1834170624,1834730496,1834732544,0,1,0001,
tfqh,CFFEX,      234618,tfqh89002191,89002191,IF2012,1000006056,2,1,1,1,4989.600000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:17,C00000000045,0,5,09:33:17,様,0,3,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,3,765,2,192.168.153.23,F8:F2:1E:33:3F:11,687445760,687446784,687450112,0,0,0,1,0001,
tfqh,CFFEX,      236290,tfqh89002096,89002096,IF2012,1000006057,2,1,1,1,4989.800000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:18,C00000000047,0,5,09:33:19,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,767,2,192.168.153.23,F8:F2:1E:33:3F:11,19573760,19576064,19579904,20121088,20126720,0,1,0001,
tfqh,CFFEX,      241908,tfqh89002191,89002191,IF2012,1000007058,2,1,1,1,4989.200000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:22,C00000000049,0,5,09:33:22,様,0,3,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,3,772,2,192.168.153.23,F8:F2:1E:33:3F:11,1581890048,1581891584,1581896448,0,0,0,1,0001,
tfqh,CFFEX,      241982,tfqh89002096,89002096,IF2012,1000007059,2,1,1,1,4989.000000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:22,C00000000051,0,5,09:33:22,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,774,2,192.168.153.23,F8:F2:1E:33:3F:11,1671012864,1671014144,1671016960,1671584768,1671587840,0,1,0001,
tfqh,CFFEX,      243080,tfqh89002191,89002191,IF2012,1000008060,2,1,1,1,4989.400000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:23,C00000000053,0,5,09:33:23,様,0,3,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,3,776,2,192.168.153.23,F8:F2:1E:33:3F:11,226988032,226990080,226993408,227521792,227524096,0,1,0001,
tfqh,CFFEX,      244588,tfqh89002096,89002096,IF2012,1000008061,2,1,1,1,4989.200000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:24,C00000000055,0,5,09:33:24,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,778,2,192.168.153.23,F8:F2:1E:33:3F:11,1247850240,1247851520,1247854592,1248433152,1248434944,0,1,0001,
tfqh,CFFEX,      244611,tfqh89002191,89002191,IF2012,1000009062,2,1,1,1,4989.000000,3,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,00085468,030901,09:33:24,C00000000057,0,5,09:33:24,様,1,2,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,2,780,2,192.168.153.23,F8:F2:1E:33:3F:11,1270148864,1270149888,1270152960,1270697216,1270702080,0,1,0001,
tfqh,CFFEX,      244811,tfqh89002191,89002191,IC2012,1000010063,2,0,1,1,6429.000000,1,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,00085468,030901,09:33:24,C00000000058,0,0,,様,1,0,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,809056256,784,2,192.168.153.23,F8:F2:1E:33:3F:11,1681451008,1681452288,1681459968,0,0,0,1,0001,
tfqh,CFFEX,      245340,tfqh89002191,89002191,IF2012,1000011064,2,1,1,1,4989.000000,2,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:25,C00000000060,0,5,09:33:25,様,0,2,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,2,786,2,192.168.153.23,F8:F2:1E:33:3F:11,98728704,98732032,98735360,99270400,99273984,0,1,0001,
tfqh,CFFEX,      253454,tfqh89002096,89002096,IF2012,1000009065,2,1,1,1,4988.200000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:33,C00000000062,0,5,09:33:33,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,791,2,192.168.153.23,F8:F2:1E:33:3F:11,1668208640,1668210176,1668215040,1668803072,1668806144,0,1,0001,
tfqh,CFFEX,      264924,tfqh89002191,89002191,IF2012,1000012066,2,1,1,1,4986.200000,2,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:38,C00000000064,0,5,09:33:38,様,0,2,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,2,796,2,192.168.153.23,F8:F2:1E:33:3F:11,736597248,736598528,736603904,737128704,737132032,0,1,0001,
tfqh,CFFEX,      265975,tfqh89002096,89002096,IF2012,1000010067,2,1,1,1,4986.000000,3,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:39,C00000000066,0,5,09:33:41,様,0,3,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,3,798,2,192.168.153.23,F8:F2:1E:33:3F:11,1218423808,1218425344,1218428672,1219101184,1219105024,0,1,0001,
tfqh,CFFEX,      270029,tfqh89002191,89002191,IF2012,1000013068,2,1,1,1,4985.400000,2,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085468,030901,09:33:41,C00000000068,0,5,09:33:41,様,0,2,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,2,803,2,192.168.153.23,F8:F2:1E:33:3F:11,1071729920,1071730944,1071734272,1072289536,1072293632,0,1,0001,
tfqh,CFFEX,      273473,tfqh89002191,89002191,IF2012,1000014069,2,1,1,1,4984.400000,2,3,,1,1,0.000000,0,0,,,,2,1,20201125,0309,00085468,030901,09:33:42,C00000000070,0,0,,様,2,0,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,809056256,805,2,192.168.153.23,F8:F2:1E:33:3F:11,443720704,443722240,443725824,444323328,444326144,0,1,0001,
tfqh,CFFEX,      273595,tfqh89002191,89002191,IH2012,1000015070,2,0,1,1,3461.600000,2,3,,1,1,0.000000,0,0,,,,2,1,20201125,0309,00085468,030901,09:33:42,C00000000071,0,0,,様,2,0,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,809056256,806,2,192.168.153.23,F8:F2:1E:33:3F:11,535309056,535309824,535316224,535826176,535829248,0,1,0001,
tfqh,CFFEX,      273818,tfqh89002191,89002191,IH2012,1000016071,2,0,1,1,3461.600000,1,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,00085468,030901,09:33:42,C00000000072,0,0,,様,1,0,2,794624024,0.000000,0.000000,0.000000,89002191,,,1,341720923540686919176801631550481015559412702135270901697625334024675449734492713861274547860449829354328988838696559672461949050076794078182182645609809201442386280109790962872290902016.000000,0.000000,809056256,807,2,192.168.153.23,F8:F2:1E:33:3F:11,764754688,764755456,764758528,765342976,765346304,0,1,0001,
tfqh,CFFEX,      274038,tfqh89002096,89002096,IF2012,1000011072,2,1,1,1,4984.400000,3,3,,1,1,0.000000,0,0,,,,3,1,20201125,0309,01158328,030901,09:33:43,C00000000073,0,0,,様,3,0,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,809056256,808,2,192.168.153.23,F8:F2:1E:33:3F:11,863233024,863235328,863238400,865651456,865654528,0,1,0001,
tfqh,CFFEX,      274080,tfqh89002096,89002096,IH2012,1000012073,2,0,1,1,3461.600000,2,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:43,C00000000074,0,5,09:33:43,様,0,2,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,2,809,2,192.168.153.23,F8:F2:1E:33:3F:11,866024448,866025216,866028032,867270400,867274496,0,1,0001,
tfqh,CFFEX,      274081,tfqh89002096,89002096,IC2012,1000013074,2,0,1,1,6427.600000,1,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,01158328,030901,09:33:43,C00000000075,0,0,,様,1,0,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,809056256,810,2,192.168.153.23,F8:F2:1E:33:3F:11,866163200,866164224,866166016,867274240,867279872,0,1,0001,
tfqh,CFFEX,      275816,tfqh89002096,89002096,IH2012,1000014075,2,0,1,1,3462.800000,2,3,,1,1,0.000000,0,0,,,,2,1,20201125,0309,01158328,030901,09:33:43,C00000000077,0,0,,様,2,0,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,809056256,813,2,192.168.153.23,F8:F2:1E:33:3F:11,1452028672,1452029952,1452033536,1452662272,1452664320,0,1,0001,
tfqh,CFFEX,      275824,tfqh89002096,89002096,IC2012,1000015076,2,0,0,1,6428.200000,1,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,01158328,030901,09:33:43,C00000000078,0,5,09:33:44,様,0,1,2,794624020,0.000000,0.000000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,1,814,2,192.168.153.23,F8:F2:1E:33:3F:11,1453084672,1453087232,1453093120,1453594368,1453598208,0,1,0001,
tfqh,CFFEX,      278991,tfqh89002096,89002096,IC2012,1000016077,2,0,0,1,6430.400000,1,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,01158328,030901,09:33:45,C00000000080,0,0,,様,1,0,2,794624020,30.261462,167190.400000,0.000000,89002096,,,1,341720923540702377326893700583859796966976430084648097406944159764670078675498519937843706102147974129395316529008409526926075058785503538496826817560432173077080148432785750795550195712.000000,0.000000,809056256,817,2,192.168.153.23,F8:F2:1E:33:3F:11,786877184,786877952,786881536,787427840,787429888,0,1,0001,
tfqh,CFFEX,      380648,tfqh89083036,89083036,T2103,000000000011,2,1,0,1,97.235000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:34:42,C00000000081,0,0,,,1,0,0,629765425,3.128065,19447.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1011,2,,,0,271923712,271932928,272506880,272511744,0,1,0002,
tfqh,CFFEX,      389409,tfqh89083036,89083036,T2103,000000000012,2,0,3,1,97.230000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:34:50,C00000000082,0,0,,,1,0,0,629765425,0.000000,0.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1111,2,,,0,1831976448,1831982592,1832537856,1832541696,0,1,0002,
tfqh,CFFEX,      419987,tfqh89083036,89083036,T2103,000000000013,2,1,0,1,97.230000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:35:15,C00000000083,0,0,,,1,0,0,629765425,3.128061,19446.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1211,2,,,0,568844544,568850688,569416960,569421056,0,1,0002,
tfqh,CFFEX,      636199,tfqh89083036,89083036,T2103,000000000014,2,0,3,1,97.220000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:37:46,C00000000084,0,0,,,1,0,0,629765425,0.000000,0.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1311,2,,,0,1232521472,1232529920,1233270528,1233276928,0,1,0002,
tfqh,CFFEX,      649514,tfqh89083036,89083036,T2103,000000000015,2,1,0,1,97.225000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:37:51,C00000000086,0,0,,,1,0,0,629765425,3.128058,19445.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1411,2,,,0,1936348928,1936355584,1936907264,1936911360,0,1,0002,
tfqh,CFFEX,      880302,tfqh89083036,89083036,T2103,000000000016,2,0,3,1,97.270000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:40:29,C00000000087,0,0,,,1,0,0,629765425,0.000000,0.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1511,2,,,0,993051136,993062400,0,0,0,1,0002,
tfqh,CFFEX,      880303,tfqh89083036,89083036,T2103,000000000017,2,0,0,1,97.270000,1,3,,1,0,0.000000,0,0,,,,1,,20201125,0309,01238548,030901,09:40:29,C00000000088,0,0,,,1,0,0,629765425,3.128089,19454.000000,0.000000,89083036,,,1,0.000000,0.000000,0,1611,2,,,0,993068032,993069824,993742848,993756928,0,1,0002,
tfqh,CFFEX,      971651,tfqh89002190,89002190,IF2012,1000001078,2,1,0,1,4998.000000,4,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085467,030901,09:41:31,C00000000089,0,5,09:41:31,様,0,4,2,794624022,0.000000,0.000000,0.000000,89002190,,,1,341720923540671461026709562517102234151848974185893705988306508284680820793486907784705389618751684579262661148384709817997823041368084617867538473659186229807692411786796174949031608320.000000,0.000000,4,1084,2,192.168.153.23,F8:F2:1E:33:3F:11,1285285888,1285287936,1285315840,1286117888,1286123264,0,1,0001,
tfqh,CFFEX,      971795,tfqh89002190,89002190,IF2012,1000002079,2,1,0,1,4997.800000,4,3,,1,1,0.000000,0,0,,,,4,1,20201125,0309,00085467,030901,09:41:31,C00000000091,0,0,,様,4,0,2,794624022,143.936640,659709.600000,0.000000,89002190,,,1,341720923540671461026709562517102234151848974185893705988306508284680820793486907784705389618751684579262661148384709817997823041368084617867538473659186229807692411786796174949031608320.000000,0.000000,809056256,1086,2,192.168.153.23,F8:F2:1E:33:3F:11,1338184704,1338185472,1338189568,1338769152,1338771200,0,1,0001,
tfqh,CFFEX,      971846,tfqh89002190,89002190,IH2012,1000003080,2,0,1,1,3474.800000,1,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,00085467,030901,09:41:31,C00000000092,0,0,,様,1,0,2,794624022,0.000000,0.000000,0.000000,89002190,,,1,341720923540671461026709562517102234151848974185893705988306508284680820793486907784705389618751684579262661148384709817997823041368084617867538473659186229807692411786796174949031608320.000000,0.000000,809056256,1087,2,192.168.153.23,F8:F2:1E:33:3F:11,1371819008,1371820032,1371825408,1372622080,1372625664,0,1,0001,
tfqh,CFFEX,      971847,tfqh89002190,89002190,IC2012,1000004081,2,0,0,1,6421.000000,1,3,,1,1,0.000000,0,0,,,,0,1,20201125,0309,00085467,030901,09:41:31,C00000000093,0,5,09:41:32,様,0,1,2,794624022,0.000000,0.000000,0.000000,89002190,,,1,341720923540671461026709562517102234151848974185893705988306508284680820793486907784705389618751684579262661148384709817997823041368084617867538473659186229807692411786796174949031608320.000000,0.000000,1,1088,2,192.168.153.23,F8:F2:1E:33:3F:11,1372668928,1372671488,1372685312,0,0,0,1,0001,
tfqh,CFFEX,      971933,tfqh89002190,89002190,IH2012,1000005082,2,0,0,1,3474.800000,3,3,,1,1,0.000000,0,0,,,,1,1,20201125,0309,00085467,030901,09:41:31,C00000000094,0,5,09:41:32,様,1,2,2,794624022,0.000000,0.000000,0.000000,89002190,,,1,341720923540671461026709562517102234151848974185893705988306508284680820793486907784705389618751684579262661148384709817997823041368084617867538473659186229807692411786796174949031608320.000000,0.000000,2,1090,2,192.168.153.23,F8:F2:1E:33:3F:11,1449942016,1449945856,1449950976,1450797312,1450798592,0,1,0001,
